date,volume.estimate,smoothed.estimate,volume.estimate.stderr,storage.capacity.estimate,total.available.tanks,sampled.tanks,truth_value_mb
2014-04-23,9.76320641526,10.0703294852,0.372654347918,26.1586700884,124,111,
2014-04-24,9.76242249404,10.0665496676,0.376027573118,26.1586700884,124,111,
2014-04-25,9.76242251539,10.0627702824,0.378514230455,26.1586700884,124,111,
2014-04-26,9.76242254535,10.0607918936,0.381439648526,26.1586700884,124,111,
2014-04-27,9.76242258245,10.0330601144,0.384325286287,26.1586700884,124,110,
2014-04-28,9.7624226392,10.0016335331,0.387311368743,26.1586700884,124,109,
2014-04-29,9.76242269519,9.96482005476,0.39066436283,26.1586700884,124,109,
2014-04-30,9.73906622122,9.92969306937,0.391828755701,26.1586700884,124,109,13.3921
2014-05-01,9.7628183032,9.89371962398,0.400023951157,26.1586700884,124,103,
2014-05-02,9.76281846368,9.84225418761,0.404099185616,26.1586700884,124,102,
2014-05-03,9.7628188241,9.78423236276,0.408668251956,26.1586700884,124,98,
2014-05-04,9.76281935786,9.76306947951,0.413736051251,26.1586700884,124,98,
2014-05-05,9.76282027845,9.75889058607,0.418986092388,26.1586700884,124,62,
2014-05-06,9.76282101741,9.75999680562,0.425006180256,26.1586700884,124,27,
2014-05-07,9.76282418739,9.76110323601,0.431861471428,26.1586700884,124,27,
2014-05-08,9.64020810805,9.75290334887,0.428703989044,26.1586700884,124,62,
2014-05-09,9.68054510076,9.74744485598,0.433107892043,26.1586700884,124,56,
2014-05-10,9.68061611824,9.74199109617,0.441185594754,26.1586700884,124,56,
2014-05-11,9.68069922745,9.73654287498,0.449475436739,26.1586700884,124,56,
2014-05-12,9.58876162089,9.72496547754,0.445924936613,26.1586700884,124,73,
2014-05-13,9.57456750523,9.71244180194,0.458569311513,26.1586700884,124,73,
2014-05-14,9.57463368064,9.6999225343,0.466546647003,26.1586700884,124,73,
2014-05-15,9.58137994857,9.68941011613,0.476988640052,26.1586700884,124,73,
2014-05-16,9.6464461744,9.68165197421,0.48239316806,26.1586700884,124,73,
2014-05-17,9.2944101435,9.65042475286,0.459313984634,26.1586700884,124,102,
2014-05-18,9.18070576378,9.61161721551,0.467596459539,26.1586700884,124,102,
2014-05-19,9.05861887017,9.56467051633,0.419265871201,26.1586700884,124,104,
2014-05-20,9.15420045187,9.52409586122,0.419544699221,26.1586700884,124,104,
2014-05-21,9.15425143118,9.48352455547,0.426184041958,26.1586700884,124,104,
2014-05-22,9.15430988827,9.44295693553,0.433241234437,26.1586700884,124,104,
2014-05-23,9.1543903406,9.41056908437,0.440536448799,26.1586700884,124,104,
2014-05-24,9.15442434848,9.37549436755,0.447351768856,26.1586700884,124,99,
2014-05-25,9.15449926892,9.34041991093,0.454629384969,26.1586700884,124,99,
2014-05-26,9.15458191144,9.3053454232,0.462026463449,26.1586700884,124,99,
2014-05-27,9.15467729872,9.27640646838,0.469582668116,26.1586700884,124,99,
2014-05-28,9.15475222515,9.24841878305,0.477565395344,26.1586700884,124,99,
2014-05-29,9.15484528335,9.22043288989,0.484789948255,26.1586700884,124,99,
2014-05-30,9.11471304403,9.18932176292,0.489759517497,26.1586700884,124,99,
2014-05-31,9.11612734755,9.15396717447,0.501692128028,26.1586700884,124,94,9.8948
2014-06-01,9.11621221754,9.14208731274,0.50904159042,26.1586700884,124,94,
2014-06-02,9.11630010432,9.13779360211,0.51630937435,26.1586700884,124,87,
2014-06-03,9.11637132514,9.14164376577,0.523438702786,26.1586700884,124,46,
2014-06-04,9.11645904924,9.13912767226,0.530909056907,26.1586700884,124,19,
